IDCJAC0001,23752,1887,11,55.3,Y,,,,,,,,,,
IDCJAC0001,23752,1887,12,23.6,Y,,,,,,,,,,
IDCJAC0001,23752,1888,1,5.3,Y,,,,,,,,,,
IDCJAC0001,23752,1888,2,2.5,Y,,,,,,,,,,
IDCJAC0001,23752,1888,3,6.8,Y,,,,,,,,,,
IDCJAC0001,23752,1888,4,7.6,Y,,,,,,,,,,
IDCJAC0001,23752,1888,5,110.9,Y,,,,,,,,,,
IDCJAC0001,23752,1888,6,121.2,Y,,,,,,,,,,
IDCJAC0001,23752,1888,7,163.2,Y,,,,,,,,,,
IDCJAC0001,23752,1888,8,79,Y,,,,,,,,,,
IDCJAC0001,23752,1888,9,40.3,Y,,,,,,,,,,
IDCJAC0001,23752,1888,10,4.6,Y,,,,,,,,,,
IDCJAC0001,23752,1888,11,17.4,Y,,,,,,,,,,
IDCJAC0001,23752,1888,12,9.7,Y,,,,,,,,,,
IDCJAC0001,23752,1889,1,76.7,Y,,,,,,,,,,
IDCJAC0001,23752,1889,2,6.9,Y,,,,,,,,,,
IDCJAC0001,23752,1889,3,11.2,Y,,,,,,,,,,
IDCJAC0001,23752,1889,4,277.2,Y,,,,,,,,,,
IDCJAC0001,23752,1889,5,99.7,Y,,,,,,,,,,
IDCJAC0001,23752,1889,6,231.8,Y,,,,,,,,,,
IDCJAC0001,23752,1889,7,53.8,Y,,,,,,,,,,
IDCJAC0001,23752,1889,8,163.9,Y,,,,,,,,,,
IDCJAC0001,23752,1889,9,91,Y,,,,,,,,,,
IDCJAC0001,23752,1889,10,70.8,Y,,,,,,,,,,
IDCJAC0001,23752,1889,11,36.4,Y,,,,,,,,,,
IDCJAC0001,23752,1889,12,5.8,Y,,,,,,,,,,
IDCJAC0001,23752,1890,1,66.7,Y,,,,,,,,,,
IDCJAC0001,23752,1890,2,28.7,Y,,,,,,,,,,
IDCJAC0001,23752,1890,3,30.5,Y,,,,,,,,,,
IDCJAC0001,23752,1890,4,29.9,Y,,,,,,,,,,
IDCJAC0001,23752,1890,5,45.3,Y,,,,,,,,,,
IDCJAC0001,23752,1890,6,184.8,Y,,,,,,,,,,
IDCJAC0001,23752,1890,7,210.5,Y,,,,,,,,,,
IDCJAC0001,23752,1890,8,173.2,Y,,,,,,,,,,
IDCJAC0001,23752,1890,9,74.9,Y,,,,,,,,,,
IDCJAC0001,23752,1890,10,86.8,Y,,,,,,,,,,
IDCJAC0001,23752,1890,11,76.4,Y,,,,,,,,,,
IDCJAC0001,23752,1890,12,14.7,Y,,,,,,,,,,
IDCJAC0001,23752,1891,1,23.4,Y,,,,,,,,,,
IDCJAC0001,23752,1891,2,2.8,Y,,,,,,,,,,
IDCJAC0001,23752,1891,3,27.9,Y,,,,,,,,,,
IDCJAC0001,23752,1891,4,27.1,Y,,,,,,,,,,
IDCJAC0001,23752,1891,5,7.9,Y,,,,,,,,,,
IDCJAC0001,23752,1891,6,70.7,Y,,,,,,,,,,
IDCJAC0001,23752,1891,7,135.6,Y,,,,,,,,,,
IDCJAC0001,23752,1891,8,83,Y,,,,,,,,,,
IDCJAC0001,23752,1891,9,37.2,Y,,,,,,,,,,
IDCJAC0001,23752,1891,10,87.1,Y,,,,,,,,,,
IDCJAC0001,23752,1891,11,35.5,Y,,,,,,,,,,
IDCJAC0001,23752,1891,12,45.2,Y,,,,,,,,,,
IDCJAC0001,23752,1892,1,25.1,Y,,,,,,,,,,
IDCJAC0001,23752,1892,2,8.4,Y,,,,,,,,,,
IDCJAC0001,23752,1892,3,10.7,Y,,,,,,,,,,
IDCJAC0001,23752,1892,4,42.6,Y,,,,,,,,,,
IDCJAC0001,23752,1892,5,30,Y,,,,,,,,,,
IDCJAC0001,23752,1892,6,105.4,Y,,,,,,,,,,
IDCJAC0001,23752,1892,7,83.9,Y,,,,,,,,,,
IDCJAC0001,23752,1892,8,141.7,Y,,,,,,,,,,
IDCJAC0001,23752,1892,9,67.3,Y,,,,,,,,,,
IDCJAC0001,23752,1892,10,111.4,Y,,,,,,,,,,
IDCJAC0001,23752,1892,11,26.6,Y,,,,,,,,,,
IDCJAC0001,23752,1892,12,68.6,Y,,,,,,,,,,
IDCJAC0001,23752,1893,1,0,Y,,,,,,,,,,
IDCJAC0001,23752,1893,2,0,Y,,,,,,,,,,
IDCJAC0001,23752,1893,3,8.4,Y,,,,,,,,,,
IDCJAC0001,23752,1893,4,102.1,Y,,,,,,,,,,
IDCJAC0001,23752,1893,5,148.1,Y,,,,,,,,,,
IDCJAC0001,23752,1893,6,196.1,Y,,,,,,,,,,
IDCJAC0001,23752,1893,7,80.5,Y,,,,,,,,,,
IDCJAC0001,23752,1893,8,116.7,Y,,,,,,,,,,
IDCJAC0001,23752,1893,9,139.2,Y,,,,,,,,,,
IDCJAC0001,23752,1893,10,57.6,Y,,,,,,,,,,
IDCJAC0001,23752,1893,11,75,Y,,,,,,,,,,
IDCJAC0001,23752,1893,12,10.9,Y,,,,,,,,,,
IDCJAC0001,23752,1894,1,16,Y,,,,,,,,,,
IDCJAC0001,23752,1894,2,0,Y,,,,,,,,,,
IDCJAC0001,23752,1894,3,81.8,Y,,,,,,,,,,
IDCJAC0001,23752,1894,4,52,Y,,,,,,,,,,
IDCJAC0001,23752,1894,5,46.1,Y,,,,,,,,,,
IDCJAC0001,23752,1894,6,108.2,Y,,,,,,,,,,
IDCJAC0001,23752,1894,7,146.9,Y,,,,,,,,,,
IDCJAC0001,23752,1894,8,117.3,Y,,,,,,,,,,
IDCJAC0001,23752,1894,9,79.8,Y,,,,,,,,,,
IDCJAC0001,23752,1894,10,95.6,Y,,,,,,,,,,
IDCJAC0001,23752,1894,11,8.1,Y,,,,,,,,,,
IDCJAC0001,23752,1894,12,60.9,Y,,,,,,,,,,
IDCJAC0001,23752,1895,1,24.8,Y,,,,,,,,,,
IDCJAC0001,23752,1895,2,3.6,Y,,,,,,,,,,
IDCJAC0001,23752,1895,3,14.5,Y,,,,,,,,,,
IDCJAC0001,23752,1895,4,126.4,Y,,,,,,,,,,
IDCJAC0001,23752,1895,5,16.3,Y,,,,,,,,,,
IDCJAC0001,23752,1895,6,104.3,Y,,,,,,,,,,
IDCJAC0001,23752,1895,7,146.5,Y,,,,,,,,,,
IDCJAC0001,23752,1895,8,88.5,Y,,,,,,,,,,
IDCJAC0001,23752,1895,9,53.8,Y,,,,,,,,,,
IDCJAC0001,23752,1895,10,34.6,Y,,,,,,,,,,
IDCJAC0001,23752,1895,11,0,Y,,,,,,,,,,
IDCJAC0001,23752,1895,12,29.7,Y,,,,,,,,,,
IDCJAC0001,23752,1896,1,44.9,Y,,,,,,,,,,
IDCJAC0001,23752,1896,2,11.9,Y,,,,,,,,,,
IDCJAC0001,23752,1896,3,29.4,Y,,,,,,,,,,
IDCJAC0001,23752,1896,4,109.1,Y,,,,,,,,,,
IDCJAC0001,23752,1896,5,55.4,Y,,,,,,,,,,
IDCJAC0001,23752,1896,6,116,Y,,,,,,,,,,
IDCJAC0001,23752,1896,7,41.9,Y,,,,,,,,,,
IDCJAC0001,23752,1896,8,48.9,Y,,,,,,,,,,
IDCJAC0001,23752,1896,9,14.8,Y,,,,,,,,,,
IDCJAC0001,23752,1896,10,22.1,Y,,,,,,,,,,
IDCJAC0001,23752,1896,11,10.2,Y,,,,,,,,,,
IDCJAC0001,23752,1896,12,39.1,Y,,,,,,,,,,
IDCJAC0001,23752,1897,1,5.6,Y,,,,,,,,,,
IDCJAC0001,23752,1897,2,24.9,Y,,,,,,,,,,
IDCJAC0001,23752,1897,3,16,Y,,,,,,,,,,
IDCJAC0001,23752,1897,4,30.4,Y,,,,,,,,,,
IDCJAC0001,23752,1897,5,59.9,Y,,,,,,,,,,
IDCJAC0001,23752,1897,6,76,Y,,,,,,,,,,
IDCJAC0001,23752,1897,7,69.3,Y,,,,,,,,,,
IDCJAC0001,23752,1897,8,115,Y,,,,,,,,,,
IDCJAC0001,23752,1897,9,87,Y,,,,,,,,,,
IDCJAC0001,23752,1897,10,9.9,Y,,,,,,,,,,
IDCJAC0001,23752,1897,11,13.2,Y,,,,,,,,,,
IDCJAC0001,23752,1897,12,1.3,Y,,,,,,,,,,
IDCJAC0001,23752,1898,1,0,Y,,,,,,,,,,
IDCJAC0001,23752,1898,2,38.3,Y,,,,,,,,,,
IDCJAC0001,23752,1898,3,22.1,Y,,,,,,,,,,
IDCJAC0001,23752,1898,4,132.8,Y,,,,,,,,,,
IDCJAC0001,23752,1898,5,148.3,Y,,,,,,,,,,
IDCJAC0001,23752,1898,6,112.1,Y,,,,,,,,,,
IDCJAC0001,23752,1898,7,101.5,Y,,,,,,,,,,
IDCJAC0001,23752,1898,8,64.8,Y,,,,,,,,,,
IDCJAC0001,23752,1898,9,29.5,Y,,,,,,,,,,
IDCJAC0001,23752,1898,10,49.1,Y,,,,,,,,,,
IDCJAC0001,23752,1898,11,37.8,Y,,,,,,,,,,
IDCJAC0001,23752,1898,12,2.5,Y,,,,,,,,,,
IDCJAC0001,23752,1899,1,36.7,Y,,,,,,,,,,
IDCJAC0001,23752,1899,2,43.9,Y,,,,,,,,,,
IDCJAC0001,23752,1899,3,28.2,Y,,,,,,,,,,
IDCJAC0001,23752,1899,4,68.5,Y,,,,,,,,,,
IDCJAC0001,23752,1899,5,70.4,Y,,,,,,,,,,
IDCJAC0001,23752,1899,6,128.6,Y,,,,,,,,,,
IDCJAC0001,23752,1899,7,17.5,Y,,,,,,,,,,
IDCJAC0001,23752,1899,8,35.8,Y,,,,,,,,,,
IDCJAC0001,23752,1899,9,56.5,Y,,,,,,,,,,
IDCJAC0001,23752,1899,10,26.1,Y,,,,,,,,,,
IDCJAC0001,23752,1899,11,61.5,Y,,,,,,,,,,
IDCJAC0001,23752,1899,12,8.4,Y,,,,,,,,,,
IDCJAC0001,23752,1900,1,24.5,Y,,,,,,,,,,
IDCJAC0001,23752,1900,2,0,Y,,,,,,,,,,
IDCJAC0001,23752,1900,3,79.2,Y,,,,,,,,,,
IDCJAC0001,23752,1900,4,106.7,Y,,,,,,,,,,
IDCJAC0001,23752,1900,5,40.6,Y,,,,,,,,,,
IDCJAC0001,23752,1900,6,130.8,Y,,,,,,,,,,
IDCJAC0001,23752,1900,7,35.6,Y,,,,,,,,,,
IDCJAC0001,23752,1900,8,192.8,Y,,,,,,,,,,
IDCJAC0001,23752,1900,9,66.5,Y,,,,,,,,,,
IDCJAC0001,23752,1900,10,27.2,Y,,,,,,,,,,
IDCJAC0001,23752,1900,11,28.2,Y,,,,,,,,,,
IDCJAC0001,23752,1900,12,12.9,Y,,,,,,,,,,
IDCJAC0001,23752,1901,1,31.8,Y,,,,,,,,,,
IDCJAC0001,23752,1901,2,2.5,Y,,,,,,,,,,
IDCJAC0001,23752,1901,3,5.9,Y,,,,,,,,,,
IDCJAC0001,23752,1901,4,51.1,Y,,,,,,,,,,
IDCJAC0001,23752,1901,5,28.2,Y,,,,,,,,,,
IDCJAC0001,23752,1901,6,157.2,Y,,,,,,,,,,
IDCJAC0001,23752,1901,7,64.9,Y,,,,,,,,,,
IDCJAC0001,23752,1901,8,39.8,Y,,,,,,,,,,
IDCJAC0001,23752,1901,9,58.4,Y,,,,,,,,,,
IDCJAC0001,23752,1901,10,96.8,Y,,,,,,,,,,
IDCJAC0001,23752,1901,11,23.3,Y,,,,,,,,,,
IDCJAC0001,23752,1901,12,27.3,Y,,,,,,,,,,
IDCJAC0001,23752,1902,1,11.7,Y,,,,,,,,,,
IDCJAC0001,23752,1902,2,18.8,Y,,,,,,,,,,
IDCJAC0001,23752,1902,3,72.1,Y,,,,,,,,,,
IDCJAC0001,23752,1902,4,3,Y,,,,,,,,,,
IDCJAC0001,23752,1902,5,18.3,Y,,,,,,,,,,
IDCJAC0001,23752,1902,6,176,Y,,,,,,,,,,
IDCJAC0001,23752,1902,7,57.4,Y,,,,,,,,,,
IDCJAC0001,23752,1902,8,41.8,Y,,,,,,,,,,
IDCJAC0001,23752,1902,9,44.3,Y,,,,,,,,,,
IDCJAC0001,23752,1902,10,47.2,Y,,,,,,,,,,
IDCJAC0001,23752,1902,11,8.4,Y,,,,,,,,,,
IDCJAC0001,23752,1902,12,89.2,Y,,,,,,,,,,
IDCJAC0001,23752,1903,1,9.7,Y,,,,,,,,,,
IDCJAC0001,23752,1903,2,40.7,Y,,,,,,,,,,
IDCJAC0001,23752,1903,3,31.4,Y,,,,,,,,,,
IDCJAC0001,23752,1903,4,117.4,Y,,,,,,,,,,
IDCJAC0001,23752,1903,5,34.8,Y,,,,,,,,,,
IDCJAC0001,23752,1903,6,139.4,Y,,,,,,,,,,
IDCJAC0001,23752,1903,7,107,Y,,,,,,,,,,
IDCJAC0001,23752,1903,8,61,Y,,,,,,,,,,
IDCJAC0001,23752,1903,9,79.2,Y,,,,,,,,,,
IDCJAC0001,23752,1903,10,18,Y,,,,,,,,,,
IDCJAC0001,23752,1903,11,87.4,Y,,,,,,,,,,
IDCJAC0001,23752,1903,12,50.8,Y,,,,,,,,,,
IDCJAC0001,23752,1904,1,76.8,Y,,,,,,,,,,
IDCJAC0001,23752,1904,2,18.3,Y,,,,,,,,,,
IDCJAC0001,23752,1904,3,5.3,Y,,,,,,,,,,
IDCJAC0001,23752,1904,4,37.1,Y,,,,,,,,,,
IDCJAC0001,23752,1904,5,27.9,Y,,,,,,,,,,
IDCJAC0001,23752,1904,6,165.5,Y,,,,,,,,,,
IDCJAC0001,23752,1904,7,90.2,Y,,,,,,,,,,
IDCJAC0001,23752,1904,8,71.2,Y,,,,,,,,,,
IDCJAC0001,23752,1904,9,16.5,Y,,,,,,,,,,
IDCJAC0001,23752,1904,10,54.1,Y,,,,,,,,,,
IDCJAC0001,23752,1904,11,36.9,Y,,,,,,,,,,
IDCJAC0001,23752,1904,12,0,Y,,,,,,,,,,
IDCJAC0001,23752,1905,1,30.7,Y,,,,,,,,,,
IDCJAC0001,23752,1905,2,0,Y,,,,,,,,,,
IDCJAC0001,23752,1905,3,0,Y,,,,,,,,,,
IDCJAC0001,23752,1905,4,108.1,Y,,,,,,,,,,
IDCJAC0001,23752,1905,5,66.7,Y,,,,,,,,,,
IDCJAC0001,23752,1905,6,149,Y,,,,,,,,,,
IDCJAC0001,23752,1905,7,142,Y,,,,,,,,,,
IDCJAC0001,23752,1905,8,61.8,Y,,,,,,,,,,
IDCJAC0001,23752,1905,9,31.1,Y,,,,,,,,,,
IDCJAC0001,23752,1905,10,122.5,Y,,,,,,,,,,
IDCJAC0001,23752,1905,11,0,Y,,,,,,,,,,
IDCJAC0001,23752,1905,12,0,Y,,,,,,,,,,
IDCJAC0001,23752,1906,1,0,Y,,,,,,,,,,
IDCJAC0001,23752,1906,2,5.8,Y,,,,,,,,,,
IDCJAC0001,23752,1906,3,39.2,Y,,,,,,,,,,
IDCJAC0001,23752,1906,4,41.2,Y,,,,,,,,,,
IDCJAC0001,23752,1906,5,46.3,Y,,,,,,,,,,
IDCJAC0001,23752,1906,6,156.5,Y,,,,,,,,,,
IDCJAC0001,23752,1906,7,127.9,Y,,,,,,,,,,
IDCJAC0001,23752,1906,8,122.1,Y,,,,,,,,,,
IDCJAC0001,23752,1906,9,104,Y,,,,,,,,,,
IDCJAC0001,23752,1906,10,71.8,Y,,,,,,,,,,
IDCJAC0001,23752,1906,11,86.1,Y,,,,,,,,,,
IDCJAC0001,23752,1906,12,37.4,Y,,,,,,,,,,
IDCJAC0001,23752,1907,1,0,Y,,,,,,,,,,
IDCJAC0001,23752,1907,2,10.4,Y,,,,,,,,,,
IDCJAC0001,23752,1907,3,19.3,Y,,,,,,,,,,
IDCJAC0001,23752,1907,4,95,Y,,,,,,,,,,
IDCJAC0001,23752,1907,5,45.2,Y,,,,,,,,,,
IDCJAC0001,23752,1907,6,70.1,Y,,,,,,,,,,
IDCJAC0001,23752,1907,7,91.2,Y,,,,,,,,,,
IDCJAC0001,23752,1907,8,102.8,Y,,,,,,,,,,
IDCJAC0001,23752,1907,9,44.9,Y,,,,,,,,,,
IDCJAC0001,23752,1907,10,47.6,Y,,,,,,,,,,
IDCJAC0001,23752,1907,11,75.9,Y,,,,,,,,,,
IDCJAC0001,23752,1907,12,13.6,Y,,,,,,,,,,
IDCJAC0001,23752,1908,1,12.2,Y,,,,,,,,,,
IDCJAC0001,23752,1908,2,14,Y,,,,,,,,,,
IDCJAC0001,23752,1908,3,51.1,Y,,,,,,,,,,
IDCJAC0001,23752,1908,4,18.3,Y,,,,,,,,,,
IDCJAC0001,23752,1908,5,151.6,Y,,,,,,,,,,
IDCJAC0001,23752,1908,6,152.2,Y,,,,,,,,,,
IDCJAC0001,23752,1908,7,63.2,Y,,,,,,,,,,
IDCJAC0001,23752,1908,8,88.1,Y,,,,,,,,,,
IDCJAC0001,23752,1908,9,125.4,Y,,,,,,,,,,
IDCJAC0001,23752,1908,10,87.8,Y,,,,,,,,,,
IDCJAC0001,23752,1908,11,6.1,Y,,,,,,,,,,
IDCJAC0001,23752,1908,12,12.7,Y,,,,,,,,,,
IDCJAC0001,23752,1909,1,25.4,Y,,,,,,,,,,
IDCJAC0001,23752,1909,2,22.6,Y,,,,,,,,,,
IDCJAC0001,23752,1909,3,25.8,Y,,,,,,,,,,
IDCJAC0001,23752,1909,4,119.2,Y,,,,,,,,,,
IDCJAC0001,23752,1909,5,164.2,Y,,,,,,,,,,
IDCJAC0001,23752,1909,6,91.1,Y,,,,,,,,,,
IDCJAC0001,23752,1909,7,128.7,Y,,,,,,,,,,
IDCJAC0001,23752,1909,8,169,Y,,,,,,,,,,
IDCJAC0001,23752,1909,9,52.3,Y,,,,,,,,,,
IDCJAC0001,23752,1909,10,70.6,Y,,,,,,,,,,
IDCJAC0001,23752,1909,11,62.6,Y,,,,,,,,,,
IDCJAC0001,23752,1909,12,17.5,Y,,,,,,,,,,
IDCJAC0001,23752,1910,1,8.6,Y,,,,,,,,,,
IDCJAC0001,23752,1910,2,0,Y,,,,,,,,,,
IDCJAC0001,23752,1910,3,93.4,Y,,,,,,,,,,
IDCJAC0001,23752,1910,4,10.4,Y,,,,,,,,,,
IDCJAC0001,23752,1910,5,153.2,Y,,,,,,,,,,
IDCJAC0001,23752,1910,6,100.7,Y,,,,,,,,,,
IDCJAC0001,23752,1910,7,128,Y,,,,,,,,,,
IDCJAC0001,23752,1910,8,95,Y,,,,,,,,,,
IDCJAC0001,23752,1910,9,76.6,Y,,,,,,,,,,
IDCJAC0001,23752,1910,10,114.5,Y,,,,,,,,,,
IDCJAC0001,23752,1910,11,48.9,Y,,,,,,,,,,
IDCJAC0001,23752,1910,12,84.6,Y,,,,,,,,,,
IDCJAC0001,23752,1911,1,2,Y,,,,,,,,,,
IDCJAC0001,23752,1911,2,35.6,Y,,,,,,,,,,
IDCJAC0001,23752,1911,3,3.3,Y,,,,,,,,,,
IDCJAC0001,23752,1911,4,16.9,Y,,,,,,,,,,
IDCJAC0001,23752,1911,5,76.2,Y,,,,,,,,,,
IDCJAC0001,23752,1911,6,113.8,Y,,,,,,,,,,
IDCJAC0001,23752,1911,7,67.6,Y,,,,,,,,,,
IDCJAC0001,23752,1911,8,37.6,Y,,,,,,,,,,
IDCJAC0001,23752,1911,9,64.9,Y,,,,,,,,,,
IDCJAC0001,23752,1911,10,21.6,Y,,,,,,,,,,
IDCJAC0001,23752,1911,11,3.6,Y,,,,,,,,,,
IDCJAC0001,23752,1911,12,56.4,Y,,,,,,,,,,
IDCJAC0001,23752,1912,1,1.3,Y,,,,,,,,,,
IDCJAC0001,23752,1912,2,32,Y,,,,,,,,,,
IDCJAC0001,23752,1912,3,32.3,Y,,,,,,,,,,
IDCJAC0001,23752,1912,4,39.4,Y,,,,,,,,,,
IDCJAC0001,23752,1912,5,13.4,Y,,,,,,,,,,
IDCJAC0001,23752,1912,6,101.6,Y,,,,,,,,,,
IDCJAC0001,23752,1912,7,80.6,Y,,,,,,,,,,
IDCJAC0001,23752,1912,8,98.3,Y,,,,,,,,,,
IDCJAC0001,23752,1912,9,137.4,Y,,,,,,,,,,
IDCJAC0001,23752,1912,10,44.4,Y,,,,,,,,,,
IDCJAC0001,23752,1912,11,85.4,Y,,,,,,,,,,
IDCJAC0001,23752,1912,12,41.5,Y,,,,,,,,,,
IDCJAC0001,23752,1913,1,1.8,Y,,,,,,,,,,
IDCJAC0001,23752,1913,2,77,Y,,,,,,,,,,
IDCJAC0001,23752,1913,3,54.7,Y,,,,,,,,,,
IDCJAC0001,23752,1913,4,19.9,Y,,,,,,,,,,
IDCJAC0001,23752,1913,5,19,Y,,,,,,,,,,
IDCJAC0001,23752,1913,6,9.2,Y,,,,,,,,,,
IDCJAC0001,23752,1913,7,35.6,Y,,,,,,,,,,
IDCJAC0001,23752,1913,8,82,Y,,,,,,,,,,
IDCJAC0001,23752,1913,9,72.8,Y,,,,,,,,,,
IDCJAC0001,23752,1913,10,66.1,Y,,,,,,,,,,
IDCJAC0001,23752,1913,11,35,Y,,,,,,,,,,
IDCJAC0001,23752,1913,12,24.7,Y,,,,,,,,,,
IDCJAC0001,23752,1914,1,25.7,Y,,,,,,,,,,
IDCJAC0001,23752,1914,2,11.7,Y,,,,,,,,,,
IDCJAC0001,23752,1914,3,19.6,Y,,,,,,,,,,
IDCJAC0001,23752,1914,4,66.1,Y,,,,,,,,,,
IDCJAC0001,23752,1914,5,46.2,Y,,,,,,,,,,
IDCJAC0001,23752,1914,6,15.4,Y,,,,,,,,,,
IDCJAC0001,23752,1914,7,49.8,Y,,,,,,,,,,
IDCJAC0001,23752,1914,8,6.4,Y,,,,,,,,,,
IDCJAC0001,23752,1914,9,7.6,Y,,,,,,,,,,
IDCJAC0001,23752,1914,10,0,Y,,,,,,,,,,
IDCJAC0001,23752,1914,11,39.6,Y,,,,,,,,,,
IDCJAC0001,23752,1914,12,22.4,Y,,,,,,,,,,
IDCJAC0001,23752,1915,1,21.1,Y,,,,,,,,,,
IDCJAC0001,23752,1915,2,0,Y,,,,,,,,,,
IDCJAC0001,23752,1915,3,8.9,Y,,,,,,,,,,
IDCJAC0001,23752,1915,4,51.1,Y,,,,,,,,,,
IDCJAC0001,23752,1915,5,129.8,Y,,,,,,,,,,
IDCJAC0001,23752,1915,6,143.2,Y,,,,,,,,,,
